20151106,181500,243,WETP,AT0000489398,RCGLDAOPEN,,041100,433.95,20151106,120601,432.51,20151106,144127,433.57,432.51,20151106,T,432.51,20151106,28,12140.03,,431.02,20151106,164959,431.45,20151106,164959,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000489406,RCNMBAOPEN,,041100,98.47,20151029,093556,98.47,20151029,093556,,91.51,20151106,T,98.47,20151029,,,,92.28,20151106,164959,92.92,20151106,164959,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000489778,RCCRUAOPEN,,041100,9.52,20151106,090525,9.48,20151106,163841,9.51,9.48,20151106,T,9.48,20151106,2800,26616.2,,9.48,20151106,164923,9.52,20151106,164923,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,XWAR,AT0000809058,IIAAV,,011000,10.14,20151105,160241,10.14,20151105,160241,,10.14,20151106,T,10.14,20151105,,,,,,,11.5,20151106,170415,,,,,,,,,,,,,,,PLN,REG,POD
20151106,181500,243,XWAR,AT0000827209,WARIMPEX,,011000,3.24,20151106,141533,3.24,20151106,141649,3.24,3.24,20151106,T,3.24,20151106,890,2883.6,,3.24,20151106,164958,3.35,20151106,164958,,,,,,,,,,,,,,,PLN,REG,POD
20151106,181500,243,WETP,AT0000A00BF2,RCSETAOPEN,,041100,33.34,20121210,171850,32.28,20121210,173011,,43.05,20151106,T,32.28,20121210,,,,43.01,20151106,164952,43.65,20151106,164952,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A00M07,RCCCXAOPEN,,041100,45,20121205,102234,45,20121205,102234,,40.43,20151106,T,45,20121205,,,,40.17,20151106,164956,40.55,20151106,164956,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A020V6,RCDGRAOPEN,,041100,13.68,20150506,125853,13.68,20150506,125853,,12.48,20151106,T,13.68,20150506,,,,11.45,20151106,164830,13.17,20151106,164830,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A02YF0,RCSAEAOPEN,,041100,420.03,20141208,093448,420.03,20141208,093448,,546.37,20151106,T,420.03,20141208,,,,543.71,20151106,164955,550.09,20151106,164955,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A038L9,RCSBIAOPEN,,041100,206.47,20110506,123323,206.47,20110506,123323,,204.28,20151106,T,,,,,,203.6,20151106,164951,206.79,20151106,164951,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A03ER5,RCCBNAOPEN,,041100,45.21,20150907,090751,45.21,20150907,090751,,44.84,20151106,T,45.21,20150907,,,,45.51,20151106,164955,45.77,20151106,164955,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A03ES3,RCCHCAOPEN,,041100,77.9,20150824,093553,77.9,20150824,093553,,91.74,20151106,T,77.9,20150824,,,,92.62,20151106,164955,93.17,20151106,164955,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A03ET1,RCCOGAOPEN,,041100,58.28,20150424,114735,58.28,20150424,114735,,55.21,20151106,T,58.28,20150424,,,,54.88,20151106,164955,55.26,20151106,164955,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A03EU9,RCCTCAOPEN,,041100,,,,,,,,20.45,20151106,T,,,,,,20.42,20151106,164953,20.59,20151106,164953,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A047X5,RCIB2AOPEN,,041100,16.88,20141204,153628,16.88,20141204,153628,,19.48,20151106,T,16.88,20141204,,,,19.56,20151106,164951,19.77,20151106,164951,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A04CQ9,RCENGAOPEN,,041100,13.67,20131210,121032,13.34,20131210,131136,,13.27,20151106,T,13.34,20131210,,,,13.3,20151106,164952,13.64,20151106,164952,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A04EB7,RCIOBAOPEN,,041100,36.33,20150806,160435,36.33,20150806,160435,,31.47,20151106,T,36.33,20150806,,,,30.11,20151106,164959,30.98,20151106,164959,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A04KP4,RCSDEAOPEN,,041100,102.09,20100830,113406,102.09,20100830,113406,,97.31,20151106,T,,,,,,95.99,20151106,164930,100.25,20151106,164930,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A04QB1,RCSSBAOPEN,,041100,43.86,20130516,160113,43.86,20130516,160113,,72.47,20151106,T,43.86,20130516,,,,,,,,,,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A04QX5,RCATXAOPEN,,041100,104.04,20150608,140038,104.04,20150608,140038,,102.91,20151106,T,104.04,20150608,,,,105.88,20151106,164955,106.39,20151106,164955,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A04QY3,RCDAXAOPEN,,041100,461.45,20151104,164915,461.45,20151104,164915,,460.89,20151106,T,461.45,20151104,,,,468.68,20151106,164959,469.11,20151106,164959,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A04QZ0,RCESXAOPEN,,041100,146.32,20151026,151121,145.97,20151026,155306,,146.06,20151106,T,145.97,20151026,,,,147.86,20151106,164955,148.07,20151106,164955,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A05CP8,RCUKBAOPEN,,041100,4.55,20150629,121417,4.55,20150629,121417,,3.51,20151106,T,4.55,20150629,,,,2.66,20151106,164100,4.36,20151106,164100,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A05DQ4,RCSDIAOPEN,,041100,37.24,20150825,161152,37.24,20150825,161152,,41.89,20151106,T,37.24,20150825,,,,41.6,20151106,164955,42.45,20151106,164955,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A05JE7,RCSABAOPEN,,041100,12.99,20141121,121608,12.99,20141121,121608,,7.91,20151106,T,12.99,20141121,,,,7.4,20151106,164926,,,,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A05VN3,RCCORAOPEN,,041100,11.3,20151106,131533,11.3,20151106,131533,11.3,11.3,20151106,T,11.3,20151106,1000,11300,,11.11,20151106,164953,11.2,20151106,164953,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A05VQ6,RCSOJAOPEN,,041100,57,20151102,164625,57,20151102,164625,,56.61,20151106,T,57,20151102,,,,56.58,20151106,164959,57.09,20151106,164959,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A05VR4,RCSBOAOPEN,,041100,7.14,20150918,113046,7.14,20150918,113046,,7.74,20151106,T,7.14,20150918,,,,7.61,20151106,164950,7.98,20151106,164950,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A05VT0,RCWHTAOPEN,,041100,9,20151106,150850,9,20151106,150850,9,9,20151106,T,9,20151106,152,1368,,9.01,20151106,164957,9.22,20151106,164957,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A06004,RCKTXAOPEN,,041100,13.68,20140120,124807,13.68,20140120,124807,,8.66,20151106,T,13.68,20140120,,,,7.7,20151106,164830,9.39,20151106,164830,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A061E6,RCTVBAOPEN,,041100,48.96,20151102,095046,48.96,20151102,095046,,47.97,20151106,T,48.96,20151102,,,,46.5,20151106,164832,47.78,20151106,164832,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A06P81,RCCINAOPEN,,041100,25.53,20150709,090916,25.55,20150709,091113,,23.23,20151106,T,25.55,20150709,,,,23.02,20151106,164955,23.19,20151106,164955,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A06QY8,RCSCEAOPEN,,041100,76.18,20151106,113223,76.18,20151106,113223,76.18,76.18,20151106,T,76.18,20151106,18,1371.24,,76.47,20151106,164959,76.81,20151106,164959,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A07903,RCKAOAOPEN,,041100,122.91,20150910,095751,122.11,20150910,151229,,126.46,20151106,T,122.11,20150910,,,,127.62,20151106,164959,128.26,20151106,164959,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A07911,RCCOFAOPEN,,041100,2.87,20151106,093928,2.82,20151106,163135,2.85,2.82,20151106,T,2.82,20151106,17477,49838.73,,2.77,20151106,164318,2.84,20151106,164318,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A07929,RCDIEAOPEN,,041100,14.94,20150206,153614,14.94,20150206,153614,,12.37,20151106,T,14.94,20150206,,,,12.23,20151106,164957,12.87,20151106,164957,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A07937,RCSUGAOPEN,,041100,3.75,20151106,094544,3.75,20151106,094544,3.75,3.75,20151106,T,3.75,20151106,4500,16875,,3.71,20151106,164834,3.84,20151106,164834,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A07N66,RCCIBAOPEN,,041100,,,,,,,,48.69,20151106,T,,,,,,48.56,20151106,164957,49.41,20151106,164957,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A07S87,RCSP5AOPEN,,041100,73,20150904,160518,73,20150904,160518,,81.66,20151106,T,73,20150904,,,,82.89,20151106,164907,83.1,20151106,164907,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A07SD6,RCSCRAOPEN,,041100,342.5,20151104,095926,336.04,20151104,120119,,355.78,20151106,T,336.04,20151104,,,,365.71,20151106,164959,366.6,20151106,164959,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A07YR4,RCCMCAOPEN,,041100,51.23,20140115,121512,51.23,20140115,121512,,49.37,20151106,T,51.23,20140115,,,,49.2,20151106,164955,49.71,20151106,164955,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A088J8,RCOSBAOPEN,,041100,24.39,20150825,161242,24.39,20150825,161242,,29.43,20151106,T,24.39,20150825,,,,29.14,20151106,164957,30.01,20151106,164957,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A08ER4,RCSWRAOPEN,,041100,55.95,20150309,131619,55.95,20150309,131619,,63.64,20151106,T,55.95,20150309,,,,62.57,20151106,164951,63.63,20151106,164951,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A08Y21,RCBIEAOPEN,,041100,37.4,20150710,092330,37.4,20150710,092330,,37.29,20151106,T,37.4,20150710,,,,37.04,20151106,164955,37.79,20151106,164955,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A08Y39,RCFODAOPEN,,041100,50.71,20150721,141541,50.71,20150721,141541,,51.06,20151106,T,50.71,20150721,,,,50.81,20151106,164957,51.66,20151106,164957,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A08ZD9,RCDACAOPEN,,041100,33.25,20151027,112525,33.25,20151027,112525,,33.55,20151106,T,33.25,20151027,,,,33.33,20151106,164957,34.1,20151106,164957,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A091Y1,RCBTXAOPEN,,041100,75.52,20110329,094000,75.52,20110329,094000,,50.21,20151106,T,,,,,,50.52,20151106,164951,52.01,20151106,164951,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A09644,RCSSFAOPEN,,041100,65.24,20150309,131528,65.24,20150309,131528,,62.92,20151106,T,65.24,20150309,,,,63.62,20151106,164955,64.47,20151106,164955,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A09651,RCSCPAOPEN,,041100,48.76,20150508,112542,48.76,20150508,112542,,48.93,20151106,T,48.76,20150508,,,,48.72,20151106,164955,49.57,20151106,164955,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A09JH2,RCRTMAOPEN,,041100,59,20150216,090500,58.17,20150216,094410,,64.78,20151106,T,58.17,20150216,,,,59.82,20151106,164532,68.14,20151106,164532,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A0A1K1,RCRTXAOPEN,,041100,53.81,20150824,110630,53.56,20150824,143900,,68.4,20151106,T,53.56,20150824,,,,65.14,20151106,164634,69.82,20151106,164634,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A0CW62,RCLCOAOPEN,,041100,9.03,20150602,112853,9.03,20150602,112853,,11.93,20151106,T,9.03,20150602,,,,12.37,20151106,164951,12.46,20151106,164951,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A0CW70,RCNAGAOPEN,,041100,57.32,20151029,090500,57.32,20151029,090500,,56.75,20151106,T,57.32,20151029,,,,57.09,20151106,164959,57.52,20151106,164959,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A0D3V1,RC6OGAOPEN,,041100,118.18,20151006,130914,118.18,20151006,130914,,123.69,20151106,T,118.18,20151006,,,,123.64,20151106,164955,124.49,20151106,164955,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A0DE55,RCROGAOPEN,,041100,68.64,20150715,090500,68.64,20150715,090500,,67.6,20151106,T,68.64,20150715,,,,64.43,20151106,164951,69.19,20151106,164951,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A0GW76,RCTHYAOPEN,,041100,17.38,20151019,150320,17.38,20151019,150320,,19.99,20151106,T,17.38,20151019,,,,19.52,20151106,164953,19.94,20151106,164953,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A0GWC7,RCYKBAOPEN,,041100,10,20110111,091428,9.69,20110111,150840,,5.25,20151106,T,,,,,,4.99,20151106,163557,5.25,20151106,163557,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A0LXG6,RCW20AOPEN,,041100,21.43,20151009,091242,21.43,20151009,091242,,20.42,20151106,T,21.43,20151009,,,,20.15,20151106,164801,20.24,20151106,164801,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A0LXH4,RCSFW2OPEN,,041100,109.94,20151030,154352,109.94,20151030,154352,,110.47,20151106,T,109.94,20151030,,,,111.77,20151106,164959,111.86,20151106,164959,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A0RVS2,RCTLPEO001,,041500,5.5,20130910,111547,5.5,20130910,111547,,3.75,20151106,T,5.5,20130910,,,,3.48,20151106,164948,3.57,20151106,164948,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A0RVT0,RCTLPEO002,,041500,6.9,20150914,092603,6.9,20150914,092603,,5.34,20151106,T,6.9,20150914,,,,5.06,20151106,164652,5.15,20151106,164652,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A0RVY0,RCTLPGN001,,041500,1.1,20140313,101141,1.1,20140313,101141,,3.61,20151106,T,1.1,20140313,,,,3.07,20151106,164953,,,,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A0RVZ7,RCTLPGN002,,041500,2.86,20150910,090500,2.86,20150910,090500,,3.17,20151106,T,2.86,20150910,,,,2.62,20151106,164930,,,,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A0RW08,RCTLPKN001,,041500,2.44,20150127,093957,2.44,20150127,093957,,3.65,20151106,T,2.44,20150127,,,,3.51,20151106,164900,,,,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A0RW40,RCTLPZU001,,041500,19.34,20130429,101828,19.34,20130429,101922,,21.69,20151106,T,19.34,20130429,,,,21.63,20151106,164947,21.97,20151106,164947,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A0RW57,RCTLPZU002,,041500,19.21,20150929,094951,19.21,20150929,094951,,17.84,20151106,T,19.21,20150929,,,,17.84,20151106,164947,18.05,20151106,164947,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A0RWA8,RCTLWIG001,,041500,8.51,20150828,091418,8.51,20150828,091418,,7.87,20151106,T,8.51,20150828,,,,7.58,20151106,164952,7.71,20151106,164952,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A0RWB6,RCTLWIG002,,041500,3.8,20151012,105601,3.8,20151012,105601,,2.81,20151106,T,3.8,20151012,,,,2.52,20151106,164945,2.65,20151106,164945,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A0RWC4,RCTLWIG003,,041500,5.68,20150929,131515,5.68,20150929,131515,,5.62,20151106,T,5.68,20150929,,,,5.33,20151106,164744,5.46,20151106,164744,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A0RWM3,RCTSOPL003,,041500,1,20131105,152804,1,20131105,152804,,1.19,20151106,T,1,20131105,,,,1.17,20151106,164904,1.21,20151106,164904,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A0WE29,RCTLPEO004,,041500,6.28,20141002,105338,6.33,20141002,133923,,2.26,20151106,T,6.33,20141002,,,,2.02,20151106,164948,2.04,20151106,164948,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A0WE37,RCTLPEO005,,041500,9.29,20131107,094609,9.49,20131107,152852,,5.24,20151106,T,9.49,20131107,,,,4.99,20151106,164652,5.03,20151106,164652,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A0WE45,RCTLPEO006,,041500,7.49,20151029,144949,7.49,20151029,144949,,7.03,20151106,T,7.49,20151029,,,,6.78,20151106,164948,6.83,20151106,164948,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A0WE52,RCTLCORN01,,041500,2.52,20151106,090726,2.5,20151106,152136,2.51,2.5,20151106,T,2.5,20151106,20000,50200,,2.35,20151106,164923,2.44,20151106,164923,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A0WEF5,RCTLOIL005,,041500,.26,20150820,090905,.19,20150820,104352,,.15,20151106,T,.19,20150820,,,,,,,,,,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A0WEG3,RCTLOIL006,,041500,4.14,20151106,150219,4.07,20151106,160554,4.11,4.07,20151106,T,4.07,20151106,8500,34892.5,,4,20151106,164947,4.03,20151106,164947,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A0WEJ7,RCTLPGE005,,041500,4.16,20151103,090903,4.16,20151103,090903,,4.01,20151106,T,4.16,20151103,,,,3.93,20151106,164945,3.98,20151106,164945,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A0WEK5,RCTLPGN004,,041500,1.69,20140922,152026,1.69,20140922,152026,,3.16,20151106,T,1.69,20140922,,,,2.76,20151106,164953,2.79,20151106,164953,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A0WEL3,RCTLPGN005,,041500,3.16,20130531,111136,3.16,20130531,111136,,3.64,20151106,T,3.16,20130531,,,,3.23,20151106,164930,3.26,20151106,164930,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A0WEM1,RCTLPGN006,,041500,2.18,20140512,164448,2.18,20140512,164448,,4.11,20151106,T,2.18,20140512,,,,3.71,20151106,164930,3.74,20151106,164930,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A0WEN9,RCTLPKN004,,041500,11,20140718,093655,11,20140718,093655,,32.28,20151106,T,11,20140718,,,,32.18,20151106,164958,32.48,20151106,164958,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A0WEP4,RCTLPKN005,,041500,20.51,20130802,091117,20.57,20130802,100942,,40.63,20151106,T,20.57,20130802,,,,40.53,20151106,164959,40.83,20151106,164959,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A0WER0,RCTLPKO005,,041500,8,20151026,091443,8,20151026,091443,,6.69,20151106,T,8,20151026,,,,6.65,20151106,164909,6.8,20151106,164909,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A0WES8,RCTLPZU004,,041500,25.49,20150413,121214,25.49,20150413,121214,,15.56,20151106,T,25.49,20150413,,,,15.61,20151106,164947,15.74,20151106,164947,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A0WET6,RCTLPZU005,,041500,19.4,20130521,164313,19.4,20130521,164313,,20.34,20151106,T,19.4,20130521,,,,20.4,20151106,164947,20.5,20151106,164947,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A0WEU4,RCTLPZU006,,041500,19.22,20130628,104826,19.38,20130628,135918,,23.92,20151106,T,19.38,20130628,,,,23.98,20151106,164947,24.08,20151106,164947,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A0WFH8,RCTLGOLD06,,041500,49.6,20151106,144920,49.7,20151106,155631,49.65,49.7,20151106,T,49.7,20151106,300,14895,,48.66,20151106,164958,49.06,20151106,164958,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A0WFP1,RCTSCORN04,,041500,19.54,20150730,090536,19.54,20150730,090536,,20.39,20151106,T,19.54,20150730,,,,20.85,20151106,164958,20.9,20151106,164958,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A0WFQ9,RCTSCORN05,,041500,14.91,20130411,155936,14.91,20130411,155936,,24.12,20151106,T,14.91,20130411,,,,24.63,20151106,164948,24.68,20151106,164948,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A0WFR7,RCTSCORN06,,041500,,,,,,,,27.85,20151106,T,,,,,,28.42,20151106,164958,28.47,20151106,164958,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A0WFW7,RCTSOIL008,,041500,31.89,20151030,091814,31.89,20151030,091814,,32.16,20151106,T,31.89,20151030,,,,32.83,20151106,164948,32.87,20151106,164948,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A0WFX5,RCTSOIL009,,041500,28.67,20150630,100326,28.67,20150630,100326,,35.89,20151106,T,28.67,20150630,,,,36.61,20151106,164958,36.65,20151106,164958,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A0WFY3,RCTSOIL010,,041500,28.32,20141218,101653,28.32,20141218,101653,,39.62,20151106,T,28.32,20141218,,,,40.39,20151106,164958,40.43,20151106,164958,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A0WFZ0,RCTSOIL011,,041500,41.15,20150805,090500,41.15,20150805,090500,,43.35,20151106,T,41.15,20150805,,,,44.17,20151106,164958,44.21,20151106,164958,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A0WG01,RCTSOIL012,,041500,38.53,20150421,105343,38.53,20150421,105343,,47.08,20151106,T,38.53,20150421,,,,47.95,20151106,164958,47.99,20151106,164958,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A0WGD5,RCTSSUGA04,,041500,2.24,20121009,161351,2.27,20121009,162942,,7.34,20151106,T,2.27,20121009,,,,7.52,20151106,164948,7.54,20151106,164948,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A0WGE3,RCTSSUGA05,,041500,,,,,,,,8.08,20151106,T,,,,,,8.27,20151106,164741,8.29,20151106,164741,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A0WGF0,RCTSSUGA06,,041500,,,,,,,,8.83,20151106,T,,,,,,9.03,20151106,164835,9.05,20151106,164835,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A0WGK0,RCTSOPL006,,041500,,,,,,,,12.58,20151106,T,,,,,,12.54,20151106,164945,12.64,20151106,164945,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A0WGL8,RCTSOPL007,,041500,12.27,20141209,100032,12.27,20141209,100032,,14.05,20151106,T,12.27,20141209,,,,14.01,20151106,164945,14.11,20151106,164945,,,,,,,,,,,,,,,PLN,REG,ROW
20151106,181500,243,WETP,AT0000A0WGM6,RCTSWHT004,,041500,23.59,20150811,102331,23.59,20150811,102331,,24.2,20151106,T,23.59,20150811,,,,24.62,20151106,164956,24.72,20151106,164956,,,,,,,,,,,,,,,PLN,REG,ROW
